username,map_label,project_code,sampleMedia,combinedID,sampleID,internalSampleID,visitDate,dateAnalTPTN,TP,TN,dateAnalM3Ex,dateAnalM3ICP,m3_P,m3_Fe,m3_Al,SPSC,dateAnalWE,wEX_P,wEX_NH3,wEX_NOx,dateAnalpH,pH,dateAnalEC,EC,samp_type,locName,Location Sortable,specific_location,samp_type_1,notes,samp_notes,y,x,Total_Mean_TP,Total_Mean_TN,Total_Mean_m3_P,Total_Mean_m3_Fe,Total_Mean_m3_Al,Total_Mean_SPSC,Total_Mean_wEX_P,Total_Mean_wEX_NH3,Total_Mean_wEX_NOx,Total_Mean_pH,Total_Mean_EC,Visit_Mean_TP,Visit_Mean_TN,Visit_Mean_m3_P,Visit_Mean_m3_Fe,Visit_Mean_m3_Al,Visit_Mean_SPSC,Visit_Mean_wEX_P,Visit_Mean_wEX_NH3,Visit_Mean_wEX_NOx,Visit_Mean_pH,Visit_Mean_EC,Wetland_ID,Max Depth  (ft),Slope Range,Bottom Deviation of wetland,Pool Volume (cu ft),Season,Crop_Season,Defined_Season
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230518_S03367,S03367,S03367,2023-05-18,20230801.0,817.0,1689.0,20230615,20230619,22.5,422.2,927.7,107.0,20230714.0,1.478,0.4,6.084,20230615.0,6.252,20230615.0,31.3,sample,Wetland Pool 12,Wetland Pool 12,North east edge,sample,,,41.02414667,-83.69180167,786.75,1910.5,25.175,540.175,796.95,96.0,0.633,1.667,6.8358,6.1439,53.2475,749.0,1546.0,20.9,337.85,901.0,101.0,1.0815,0.4,4.9395,6.252,24.745,P-12,1.5,12:1 to 48:1,774.9,12750.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221025_S03068,S03068,S03068,2022-10-25,20221214.0,860.0,1648.0,20221212,20230105,20.1,619.2,635.1,87.0,20221222.0,0.169,0.644,14.64,20221214.0,6.022,20221214.0,120.2,sample,Wetland Pool 12,Wetland Pool 12,Interior,sample,,,41.02397167,-83.69208833,786.75,1910.5,25.175,540.175,796.95,96.0,0.633,1.667,6.8358,6.1439,53.2475,860.0,1648.0,20.1,619.2,635.1,87.0,0.169,0.644,14.64,6.022,120.2,P-12,1.5,12:1 to 48:1,774.9,12750.0,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230518_S03369,S03369,S03369,2023-05-18,20230801.0,681.0,1403.0,20230615,20230619,19.3,253.5,874.3,95.0,20230714.0,0.685,0.4,3.795,20230615.0,6.252,20230615.0,18.19,sample,Wetland Pool 12,Wetland Pool 12, Etween 13 and 12,sample,,,41.02415,-83.69154,786.75,1910.5,25.175,540.175,796.95,96.0,0.633,1.667,6.8358,6.1439,53.2475,749.0,1546.0,20.9,337.85,901.0,101.0,1.0815,0.4,4.9395,6.252,24.745,P-12,1.5,12:1 to 48:1,774.9,12750.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20220628_S00378,S00378,S00378,2022-06-28,20220928.0,789.0,2902.0,20220922,20221002,38.8,865.8,750.7,95.0,20220726.0,0.2,5.224,2.824,20221004.0,6.0496,20220712.0,43.3,sample,Wetland Pool 12,Wetland Pool 12,Near center,sample,,,41.0239104,-83.69204702,786.75,1910.5,25.175,540.175,796.95,96.0,0.633,1.667,6.8358,6.1439,53.2475,789.0,2902.0,38.8,865.8,750.7,95.0,0.2,5.224,2.824,6.0496,43.3,P-12,1.5,12:1 to 48:1,774.9,12750.0,Summer,Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221025_S03069,S03069,S03069,2022-10-25,20221214.0,701.0,1812.0,20221212,20230105,18.4,688.2,641.8,93.0,20221222.0,0.2,4.867,13.835,20221214.0,6.0772,20221214.0,48.3,sample,Wetland Pool 13,Wetland Pool 13,Center,sample,,,41.02407833,-83.69122,397.0,728.6667,13.6,521.9667,621.8333,86.3333,0.4743,3.8387,5.962,6.4329,34.1,701.0,1812.0,18.4,688.2,641.8,93.0,0.2,4.867,13.835,6.0772,48.3,P-13,1.5,10:1,775.1,6000.0,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20220628_S00382,S00382,S00382,2022-06-28,20220930.0,10.0,43.0,20220922,20221002,20.6,819.3,797.1,116.0,20220726.0,0.2,6.249,1.0,20221004.0,5.7736,20220712.0,28.9,sample,Wetland Pool 13,Wetland Pool 13,South edge,sample,,"Deeper, almost no veg except edges",41.02409613,-83.6912132,397.0,728.6667,13.6,521.9667,621.8333,86.3333,0.4743,3.8387,5.962,6.4329,34.1,10.0,43.0,20.6,819.3,797.1,116.0,0.2,6.249,1.0,5.7736,28.9,P-13,1.5,10:1,775.1,6000.0,Summer,Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230518_S03365,S03365,S03365,2023-05-18,20230801.0,480.0,331.0,20230615,20230619,1.8,58.4,426.6,50.0,20230714.0,1.023,0.4,3.051,20230615.0,7.448,20230615.0,25.1,sample,Wetland Pool 13,Wetland Pool 13,South edge,sample,,,41.02400833,-83.69128,397.0,728.6667,13.6,521.9667,621.8333,86.3333,0.4743,3.8387,5.962,6.4329,34.1,480.0,331.0,1.8,58.4,426.6,50.0,1.023,0.4,3.051,7.448,25.1,P-13,1.5,10:1,775.1,6000.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20210730_S00069,S00069,S00069,2021-07-30,20210806.0,616.0,1808.0,20210809,20210825,12.7,104.0,398.0,39.0,,,,,,,,,sample ,Wetland Pool 14,Wetland Pool 14,3 ft from start of water ,sample ,Start of pool is not clearly defined. Sedge meadow mix seems to be tall. This soil was much softer than p 18 ,,41.024444,-83.689722,663.0,1627.75,19.8625,500.65,777.225,97.2606,0.3205,1.151,3.046,5.8541,13.9,617.0,1632.0,13.05,446.5,589.5,79.5,,,,,,P-14,1.0,10:1,775.7,4000.0,Summer,Crop_Season,Season_1
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221025_S03071,S03071,S03071,2022-10-25,20221214.0,622.0,1820.0,20221212,20230105,14.4,152.2,528.6,55.0,20221222.0,0.325,1.542,1.0,20221214.0,6.022,20221214.0,9.83,sample,Wetland Pool 14,Wetland Pool 14,About midway between 14 and 18,sample,,,41.023905,-83.690385,663.0,1627.75,19.8625,500.65,777.225,97.2606,0.3205,1.151,3.046,5.8541,13.9,607.0,1732.5,18.2,354.25,616.35,72.5,0.314,1.519,1.443,5.9622,12.39,P-14,1.0,10:1,775.7,4000.0,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221025_S03070,S03070,S03070,2022-10-25,20221214.0,592.0,1645.0,20221212,20230105,22.0,556.3,704.1,90.0,20221222.0,0.303,1.496,1.886,20221214.0,5.9024,20221214.0,14.95,sample,Wetland Pool 14,Wetland Pool 14,Interior,sample,,,41.02396833,-83.69067,663.0,1627.75,19.8625,500.65,777.225,97.2606,0.3205,1.151,3.046,5.8541,13.9,607.0,1732.5,18.2,354.25,616.35,72.5,0.314,1.519,1.443,5.9622,12.39,P-14,1.0,10:1,775.7,4000.0,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20210527_D00022,D00022,A-20210527-21-08D,2021-05-27,20210615.0,684.0,1716.0,20210728,20210813,31.0,421.0,855.0,90.48400965,,,,,,,,,sample,Wetland Pool 14,Wetland Pool 14,Pool ,sample,"This pool was full with water and the bottom was extremely soft soil, had one of the greatest risks of sinking of the pools we visited that day.",,0.0,0.0,663.0,1627.75,19.8625,500.65,777.225,97.2606,0.3205,1.151,3.046,5.8541,13.9,712.5,1670.0,26.15,343.0,916.0,98.0425,,,,,,P-14,1.0,10:1,775.7,4000.0,Spring,Crop_Season,Season_1
midden_BGSU,20-21,OAKWE,soil,OAKWE_20210527_S00046,S00046,A-20210527-21-08S,2021-05-27,20210615.0,741.0,1624.0,20210728,20210813,21.3,265.0,977.0,105.6009767,,,,,,,,,sample,Wetland Pool 14,Wetland Pool 14,Soil near pool ,sample,This pool and soil surrounded it had already been seeded and sprouts were beginning to grow.,,0.0,0.0,663.0,1627.75,19.8625,500.65,777.225,97.2606,0.3205,1.151,3.046,5.8541,13.9,712.5,1670.0,26.15,343.0,916.0,98.0425,,,,,,P-14,1.0,10:1,775.7,4000.0,Spring,Crop_Season,Season_1
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230518_S03363,S03363,S03363,2023-05-18,20230801.0,799.0,1583.0,20230615,20230619,21.4,833.2,1158.1,158.0,20230714.0,0.437,0.4,7.297,20230615.0,5.884,20230615.0,12.15,sample,Wetland Pool 14,Wetland Pool 14,East edge,sample,,,41.02394167,-83.69052667,663.0,1627.75,19.8625,500.65,777.225,97.2606,0.3205,1.151,3.046,5.8541,13.9,799.0,1583.0,21.4,833.2,1158.1,158.0,0.437,0.4,7.297,5.884,12.15,P-14,1.0,10:1,775.7,4000.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20220628_S00383,S00383,S00383,2022-06-28,20220930.0,632.0,1370.0,20220922,20221002,22.7,884.5,816.0,120.0,20220726.0,0.217,1.166,2.001,20221004.0,5.608,20220712.0,18.67,sample,Wetland Pool 14,Wetland Pool 14,Near center,sample,,Dense cattails,41.02395716,-83.69064174,663.0,1627.75,19.8625,500.65,777.225,97.2606,0.3205,1.151,3.046,5.8541,13.9,632.0,1370.0,22.7,884.5,816.0,120.0,0.217,1.166,2.001,5.608,18.67,P-14,1.0,10:1,775.7,4000.0,Summer,Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20210730_D00038,D00038,D00038,2021-07-30,20210806.0,618.0,1456.0,20210809,20210825,13.4,789.0,781.0,120.0,,,,,,,,,sample ,Wetland Pool 14,Wetland Pool 14,"338 north facing towards center, we are in the southeast corner ",sample ,Southeast corner of pool ,,41.024444,-83.689722,663.0,1627.75,19.8625,500.65,777.225,97.2606,0.3205,1.151,3.046,5.8541,13.9,617.0,1632.0,13.05,446.5,589.5,79.5,,,,,,P-14,1.0,10:1,775.7,4000.0,Summer,Crop_Season,Season_1
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230518_S03362,S03362,S03362,2023-05-18,20230801.0,710.0,793.0,20230615,20230619,18.0,563.2,979.5,126.0,20230714.0,0.784,0.4,9.546,20230615.0,6.436,20230615.0,20.1,sample,Wetland Pool 15,Wetland Pool 15,South edge ,sample,,,41.02327833,-83.69111333,541.25,989.0,26.475,663.3,774.2,99.0,0.3768,0.8568,4.8312,5.9714,36.25,710.0,793.0,18.0,563.2,979.5,126.0,0.784,0.4,9.546,6.436,20.1,P-15,1.5,16:1,775.4,19500.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221025_S03078,S03078,S03078,2022-10-25,20221215.0,650.0,1641.0,20221212,20230105,15.8,576.4,593.4,84.0,20221222.0,0.2,0.4,7.079,20221214.0,6.0128,20221214.0,44.9,sample,Wetland Pool 15,Wetland Pool 15,Interior,sample,,,41.02335333,-83.69112833,541.25,989.0,26.475,663.3,774.2,99.0,0.3768,0.8568,4.8312,5.9714,36.25,650.0,1641.0,15.8,576.4,593.4,84.0,0.2,0.4,7.079,6.0128,44.9,P-15,1.5,16:1,775.4,19500.0,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20220628_S00380,S00380,S00380,2022-06-28,20220930.0,79.0,110.0,20220922,20221002,29.1,1314.6,659.6,119.0,20220726.0,0.2,2.047,1.0,20221004.0,5.6816,20220712.0,22.2,sample,Wetland Pool 15,Wetland Pool 15,Near center,sample,,Dense cattails throughout,41.02362734,-83.69197251,541.25,989.0,26.475,663.3,774.2,99.0,0.3768,0.8568,4.8312,5.9714,36.25,402.5,761.0,36.05,756.8,761.95,93.0,0.2615,1.3135,1.35,5.7184,40.0,P-15,1.5,16:1,775.4,19500.0,Summer,Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20220628_S00381,S00381,S00381,2022-06-28,20220930.0,726.0,1412.0,20220922,20221002,43.0,199.0,864.3,67.0,20220726.0,0.323,0.58,1.7,20221004.0,5.7552,20220712.0,57.8,sample,Wetland Pool 15,Wetland Pool 15,"Between pools 11,12,13,15",sample,,,41.02385952,-83.69152992,541.25,989.0,26.475,663.3,774.2,99.0,0.3768,0.8568,4.8312,5.9714,36.25,402.5,761.0,36.05,756.8,761.95,93.0,0.2615,1.3135,1.35,5.7184,40.0,P-15,1.5,16:1,775.4,19500.0,Summer,Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221025_S03077,S03077,S03077,2022-10-25,20221215.0,601.0,1794.0,20221212,20230105,24.5,537.4,491.2,62.0,20221222.0,0.316,0.91,4.876,20221214.0,5.838,20221214.0,24.9,sample,Wetland Pool 16,Wetland Pool 16,Interior,sample,,,41.023055,-83.690565,650.4,1605.4,27.24,476.02,781.8,89.0,0.5594,0.7328,4.0828,5.9815,22.322,577.0,1706.0,21.5,367.75,639.6,72.5,0.462,0.655,3.615,6.0312,26.05,P-16,1.0,10:1,775.8,4000.0,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230518_S03364,S03364,S03364,2023-05-18,20230801.0,846.0,1770.0,20230615,20230619,30.0,492.2,973.7,109.0,20230714.0,0.979,0.4,8.237,20230615.0,5.976,20230615.0,25.3,sample,Wetland Pool 16,Wetland Pool 16,East edge,sample,,,41.02315333,-83.69053667,650.4,1605.4,27.24,476.02,781.8,89.0,0.5594,0.7328,4.0828,5.9815,22.322,846.0,1770.0,30.0,492.2,973.7,109.0,0.979,0.4,8.237,5.976,25.3,P-16,1.0,10:1,775.8,4000.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221025_S03076,S03076,S03076,2022-10-25,20221215.0,553.0,1618.0,20221212,20230105,18.5,198.1,788.0,83.0,20221222.0,0.608,0.4,2.354,20221214.0,6.2244,20221214.0,27.2,sample,Wetland Pool 16,Wetland Pool 16,"Between 19, 17, 16, 15",sample,,,41.023275,-83.69046667,650.4,1605.4,27.24,476.02,781.8,89.0,0.5594,0.7328,4.0828,5.9815,22.322,577.0,1706.0,21.5,367.75,639.6,72.5,0.462,0.655,3.615,6.0312,26.05,P-16,1.0,10:1,775.8,4000.0,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20220628_S00390,S00390,S00390,2022-06-28,20220930.0,547.0,1088.0,20220922,20221002,45.5,390.1,785.2,66.0,20220726.0,0.694,0.4,1.969,20221004.0,6.1324,20220712.0,18.81,sample,Wetland Pool 16,Wetland Pool 16,"Between pools10,11,15,16",sample,,,41.02318816,-83.69153883,650.4,1605.4,27.24,476.02,781.8,89.0,0.5594,0.7328,4.0828,5.9815,22.322,626.0,1422.5,31.6,576.2,828.05,95.5,0.447,0.977,2.4735,5.9346,17.105,P-16,1.0,10:1,775.8,4000.0,Summer,Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20220628_S00388,S00388,S00388,2022-06-28,20220930.0,705.0,1757.0,20220922,20221002,17.7,762.3,870.9,125.0,20220726.0,0.2,1.554,2.978,20221004.0,5.7368,20220712.0,15.4,sample,Wetland Pool 16,Wetland Pool 16,Near center,sample,,Dense veg throughout pool,41.02302098,-83.69055803,650.4,1605.4,27.24,476.02,781.8,89.0,0.5594,0.7328,4.0828,5.9815,22.322,626.0,1422.5,31.6,576.2,828.05,95.5,0.447,0.977,2.4735,5.9346,17.105,P-16,1.0,10:1,775.8,4000.0,Summer,Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221025_S03075,S03075,S03075,2022-10-25,20221215.0,570.0,1767.0,20221212,20230105,11.0,329.2,768.5,95.0,20221222.0,0.237,2.034,4.304,20221214.0,7.448,20221214.0,10.07,sample,Wetland Pool 17,Wetland Pool 17,Center,sample,,,41.02341333,-83.69034,511.0,1139.6667,12.4,320.5333,747.6667,91.3333,0.4943,0.9447,3.226,6.758,11.49,570.0,1767.0,11.0,329.2,768.5,95.0,0.237,2.034,4.304,7.448,10.07,P-17,0.7,10:2,776.5,2000.0,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230518_S03368,S03368,S03368,2023-05-18,20230801.0,484.0,548.0,20230615,20230619,12.8,379.8,882.7,110.0,20230714.0,1.046,0.4,4.374,20230615.0,6.804,20230615.0,12.21,sample,Wetland Pool 17,Wetland Pool 17,South edge,sample,,,41.02333,-83.69045167,511.0,1139.6667,12.4,320.5333,747.6667,91.3333,0.4943,0.9447,3.226,6.758,11.49,484.0,548.0,12.8,379.8,882.7,110.0,1.046,0.4,4.374,6.804,12.21,P-17,0.7,10:2,776.5,2000.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20220628_S00387,S00387,S00387,2022-06-28,20220930.0,479.0,1104.0,20220922,20221002,13.4,252.6,591.8,69.0,20220726.0,0.2,0.4,1.0,20221004.0,6.022,20220712.0,12.19,sample,Wetland Pool 17,Wetland Pool 17,Near center,sample,,Almost no standing water,41.02342772,-83.69043198,511.0,1139.6667,12.4,320.5333,747.6667,91.3333,0.4943,0.9447,3.226,6.758,11.49,479.0,1104.0,13.4,252.6,591.8,69.0,0.2,0.4,1.0,6.022,12.19,P-17,0.7,10:2,776.5,2000.0,Summer,Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221025_S03073,S03073,S03073,2022-10-25,20221214.0,602.0,1416.0,20221212,20230105,15.6,860.7,389.2,77.0,20221222.0,0.2,4.116,1.0,20221214.0,5.9852,20221214.0,10.26,sample,Wetland Pool 18,Wetland Pool 18,South edge,sample,,,41.02375333,-83.68994,580.8889,1325.0,14.0333,407.9778,585.8444,75.6611,1.3116,2.2886,3.191,6.5777,16.776,624.0,1439.0,14.35,713.85,326.0,62.5,0.2,3.236,1.0,5.8886,11.87,P-18,2.0,12:1 to 19:1,774.8,19452.0,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221025_S03072,S03072,S03072,2022-10-25,20221214.0,646.0,1462.0,20221212,20230105,13.1,567.0,262.8,48.0,20221222.0,0.2,2.356,1.0,20221214.0,5.792,20221214.0,13.48,sample,Wetland Pool 18,Wetland Pool 18,North edge,sample,,,41.02398667,-83.68999667,580.8889,1325.0,14.0333,407.9778,585.8444,75.6611,1.3116,2.2886,3.191,6.5777,16.776,624.0,1439.0,14.35,713.85,326.0,62.5,0.2,3.236,1.0,5.8886,11.87,P-18,2.0,12:1 to 19:1,774.8,19452.0,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20210730_S00068,S00068,S00068,2021-07-30,20210806.0,502.0,1313.0,20210809,20210825,10.9,150.0,502.0,55.0,,,,,,,,,sample ,Wetland Pool 18,Wetland Pool 18,"1 ft from start of water, 343 north facing the center of the pool ",sample ,Soil was much harder than in most places. Difficult to get a soil sample. The edges of this pool are still not well defined. ,,41.023611,-83.689722,580.8889,1325.0,14.0333,407.9778,585.8444,75.6611,1.3116,2.2886,3.191,6.5777,16.776,574.5,1447.5,14.0,305.0,710.5,84.5,,,,,,P-18,2.0,12:1 to 19:1,774.8,19452.0,Summer,Crop_Season,Season_1
midden_BGSU,20-21,OAKWE,soil,OAKWE_20210730_D00037,D00037,D00037,2021-07-30,20210806.0,647.0,1582.0,20210809,20210825,17.1,460.0,919.0,114.0,,,,,,,,,sample ,Wetland Pool 18,Wetland Pool 18,"Taken about 1 m in from start of vegetation, Southeast corner of the pool ",sample ,,,41.023611,-83.689722,580.8889,1325.0,14.0333,407.9778,585.8444,75.6611,1.3116,2.2886,3.191,6.5777,16.776,574.5,1447.5,14.0,305.0,710.5,84.5,,,,,,P-18,2.0,12:1 to 19:1,774.8,19452.0,Summer,Crop_Season,Season_1
midden_BGSU,20-21,OAKWE,soil,OAKWE_20220628_S00384,S00384,S00384,2022-06-28,20220930.0,352.0,645.0,20220922,20221002,9.3,535.8,410.2,67.0,20220726.0,0.2,2.592,1.987,20221004.0,6.0312,20220712.0,20.45,sample,Wetland Pool 18,Wetland Pool 18,West side,sample,,"Deeper, little veg",41.0239264,-83.68989902,580.8889,1325.0,14.0333,407.9778,585.8444,75.6611,1.3116,2.2886,3.191,6.5777,16.776,352.0,645.0,9.3,535.8,410.2,67.0,0.2,2.592,1.987,6.0312,20.45,P-18,2.0,12:1 to 19:1,774.8,19452.0,Summer,Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20210527_S00045,S00045,A-20210527-21-07S,2021-05-27,20210615.0,678.0,1407.0,20210728,20210813,8.6,166.0,502.0,58.16211939,,,,,,,,,sample,Wetland Pool 18,Wetland Pool 18,Soil near pool ,sample,"Soil was dryer around the outside of the pool than most pools, the pool was full of water and had a firmer bottom than most other pools.",,41.024038,-83.689803,580.8889,1325.0,14.0333,407.9778,585.8444,75.6611,1.3116,2.2886,3.191,6.5777,16.776,636.5,1522.0,15.8,224.5,556.5,60.4751,,,,,,P-18,2.0,12:1 to 19:1,774.8,19452.0,Spring,Crop_Season,Season_1
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230518_S03370,S03370,S03370,2023-05-18,20230801.0,512.0,977.0,20230615,20230619,9.7,412.7,758.5,100.0,20230714.0,1.42,0.8,5.436,20230615.0,6.252,20230615.0,17.7,sample,Wetland Pool 18,Wetland Pool 18,Southwest edge,sample,,,41.02379167,-83.69008667,580.8889,1325.0,14.0333,407.9778,585.8444,75.6611,1.3116,2.2886,3.191,6.5777,16.776,603.0,1231.5,14.35,324.65,838.2,99.5,2.979,1.1895,5.984,7.54,19.845,P-18,2.0,12:1 to 19:1,774.8,19452.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20210527_D00021,D00021,A-20210527-21-07D,2021-05-27,20210615.0,595.0,1637.0,20210728,20210813,23.0,283.0,611.0,62.78817138,,,,,,,,,sample,Wetland Pool 18,Wetland Pool 18,Pool ,sample,Pool was full with water and bottom was more firm than most other pools,,41.024038,-83.689803,580.8889,1325.0,14.0333,407.9778,585.8444,75.6611,1.3116,2.2886,3.191,6.5777,16.776,636.5,1522.0,15.8,224.5,556.5,60.4751,,,,,,P-18,2.0,12:1 to 19:1,774.8,19452.0,Spring,Crop_Season,Season_1
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230518_S03361,S03361,S03361,2023-05-18,20230801.0,694.0,1486.0,20230615,20230619,19.0,236.6,917.9,99.0,20230714.0,4.538,1.579,6.532,20230615.0,8.828,20230615.0,21.99,sample,Wetland Pool 18,Wetland Pool 18,Between 14 and 18,sample,,,41.023885,-83.69033667,580.8889,1325.0,14.0333,407.9778,585.8444,75.6611,1.3116,2.2886,3.191,6.5777,16.776,603.0,1231.5,14.35,324.65,838.2,99.5,2.979,1.1895,5.984,7.54,19.845,P-18,2.0,12:1 to 19:1,774.8,19452.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221025_S03074,S03074,S03074,2022-10-25,20221214.0,399.0,1060.0,20221212,20230105,2.9,303.5,188.0,36.0,20221222.0,0.2,2.199,1.0,20221214.0,6.8776,20221214.0,32.0,sample,Wetland Pool 19,Wetland Pool 19,Center,sample,,,41.02320333,-83.69006,539.4,1203.8,7.64,286.08,631.34,80.8,1.2516,1.4374,2.788,6.171,19.624,399.0,1060.0,2.9,303.5,188.0,36.0,0.2,2.199,1.0,6.8776,32.0,P-19,1.5,14:1 to 36:1,775.6,11124.0,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230518_S03329,S03329,S03329,2023-05-18,20230801.0,721.0,1765.0,20230602,20230619,10.9,169.5,802.4,91.0,20230713.0,0.429,2.343,2.683,20230605.0,5.332,20230620.0,13.47,sample,Wetland Pool 19,Wetland Pool 19,"Between 16, 17, 19",sample,,,41.02323167,-83.69061667,539.4,1203.8,7.64,286.08,631.34,80.8,1.2516,1.4374,2.788,6.171,19.624,650.5,1376.0,8.05,225.35,836.45,100.5,2.829,1.705,5.47,6.068,15.355,P-19,1.5,14:1 to 36:1,775.6,11124.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230518_S03366,S03366,S03366,2023-05-18,20230801.0,580.0,987.0,20230615,20230619,5.2,281.2,870.5,110.0,20230714.0,5.229,1.067,8.257,20230615.0,6.804,20230615.0,17.24,sample,Wetland Pool 19,Wetland Pool 19,West edge,sample,,,41.02317,-83.69038833,539.4,1203.8,7.64,286.08,631.34,80.8,1.2516,1.4374,2.788,6.171,19.624,650.5,1376.0,8.05,225.35,836.45,100.5,2.829,1.705,5.47,6.068,15.355,P-19,1.5,14:1 to 36:1,775.6,11124.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20220628_S00385,S00385,S00385,2022-06-28,20220930.0,318.0,681.0,20220922,20221002,4.0,515.0,520.3,84.0,20220726.0,0.2,1.009,1.0,20221004.0,5.9484,20220712.0,15.68,sample,Wetland Pool 19,Wetland Pool 19,NW side,sample,,Less veg but moderate depth no cattails,41.02327315,-83.68995202,539.4,1203.8,7.64,286.08,631.34,80.8,1.2516,1.4374,2.788,6.171,19.624,498.5,1103.5,9.6,338.1,647.9,83.5,0.2,0.789,1.0,5.9208,17.705,P-19,1.5,14:1 to 36:1,775.6,11124.0,Summer,Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20220628_S00386,S00386,S00386,2022-06-28,20220930.0,679.0,1526.0,20220922,20221002,15.2,161.2,775.5,83.0,20220726.0,0.2,0.569,1.0,20221004.0,5.8932,20220712.0,19.73,sample,Wetland Pool 19,Wetland Pool 19,"Between 14,17,18,19",sample,,Dry area between pools,41.02335383,-83.6901521,539.4,1203.8,7.64,286.08,631.34,80.8,1.2516,1.4374,2.788,6.171,19.624,498.5,1103.5,9.6,338.1,647.9,83.5,0.2,0.789,1.0,5.9208,17.705,P-19,1.5,14:1 to 36:1,775.6,11124.0,Summer,Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230517_S03277,S03277,S03277,2023-05-17,20230606.0,745.0,2038.0,20230608,20230620,16.7,318.8,913.2,106.0,20230803.0,0.458,0.4,7.446,20230615.0,6.436,20230615.0,217.8,sample,Wetland Pool 20,Wetland Pool 20,1 m from pool edge east ,sample,,,41.02383667,-83.68799333,592.125,1713.0,14.8,527.7,710.1375,96.0,0.8758,0.9033,5.1925,6.5295,95.1617,770.5,2328.5,17.05,413.65,899.45,109.0,0.68,0.4,9.4125,6.298,221.9,P-20,0.5,24:1,776.8,5000.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230517_S03276,S03276,S03276,2023-05-17,20230606.0,796.0,2619.0,20230608,20230620,17.4,508.5,885.7,112.0,20230803.0,0.902,0.4,11.379,20230615.0,6.16,20230615.0,226.0,sample,Wetland Pool 20,Wetland Pool 20,Center,sample,,,41.02384,-83.68808,592.125,1713.0,14.8,527.7,710.1375,96.0,0.8758,0.9033,5.1925,6.5295,95.1617,770.5,2328.5,17.05,413.65,899.45,109.0,0.68,0.4,9.4125,6.298,221.9,P-20,0.5,24:1,776.8,5000.0,Spring,Crop_Season,Season_5
